<<<<<<< HEAD
Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU
Apartamento;Tijuca;1;0;1;45;1300.0;380.0;47.0
Apartamento;Barra da Tijuca;3;3;3;165;5300.0;1950.0;510.0
Quitinete;Glória;1;0;0;21;1100.0;338.0;15.0
Quitinete;Copacabana;1;0;0;30;1500.0;700.0;50.0
Casa de Condomínio;Vargem Grande;3;2;1;160;3900.0;;
Apartamento;Barra da Tijuca;3;1;1;79;2500.0;790.0;40.0
Apartamento;Camorim;3;1;2;70;1600.0;750.0;
Casa;Jardim América;1;0;0;38;550.0;;
Apartamento;Pechincha;2;1;0;77;1300.0;300.0;72.0
Apartamento;Lagoa;3;1;1;95;3100.0;1710.0;330.0
Apartamento;Bonsucesso;3;0;0;67;1400.0;520.0;
Casa de Condomínio;Barra da Tijuca;5;4;5;341;9000.0;934.0;
Apartamento;Copacabana;3;1;3;190;12000.0;1790.0;290.0
Apartamento;Barra da Tijuca;4;3;2;215;20000.0;4800.0;
Apartamento;Gávea;3;1;1;83;4500.0;985.0;256.0
Apartamento;Ipanema;2;0;0;85;4000.0;700.0;
Apartamento;Barra da Tijuca;2;1;1;100;3200.0;1620.0;267.0
Apartamento;Barra da Tijuca;3;2;1;200;4000.0;1780.0;
Apartamento;Tijuca;3;0;1;170;2850.0;1730.0;
Apartamento;Ipanema;3;3;1;210;21990.0;4000.0;3000.0
Apartamento;Leblon;3;1;1;135;7500.0;1550.0;530.0
Apartamento;Leblon;2;2;1;140;9800.0;2733.0;
Apartamento;Copacabana;1;1;0;35;1500.0;679.0;53.0
Apartamento;Campo Grande;2;1;0;70;900.0;440.0;
Apartamento;Campo Grande;2;1;1;80;1200.0;400.0;
Apartamento;Ipanema;3;2;1;160;13500.0;3300.0;
Casa;Recreio dos Bandeirantes;4;2;2;473;3200.0;;928.0
Apartamento;Leblon;4;2;1;170;7500.0;2700.0;559.0
Apartamento;Recreio dos Bandeirantes;3;1;1;96;2209.0;980.0;
Apartamento;Barra da Tijuca;1;1;0;59;1200.0;2000.0;246.0
Apartamento;Copacabana;3;1;1;238;5500.0;1980.0;400.0
Apartamento;Ipanema;3;1;0;120;5300.0;2100.0;500.0
Apartamento;Flamengo;0;0;0;30;1800.0;341.0;25.0
Apartamento;Flamengo;1;0;0;41;3200.0;430.0;29.0
Casa;Vila Valqueire;1;0;0;60;900.0;;
Casa de Condomínio;Recreio dos Bandeirantes;3;2;3;168;4500.0;;
Apartamento;Ipanema;4;2;2;400;20000.0;8300.0;1800.0
Apartamento;Engenho de Dentro;3;1;0;75;1000.0;600.0;150.0
Apartamento;Ipanema;2;1;0;67;2900.0;825.0;237.0
Apartamento;Humaitá;1;0;1;60;1900.0;666.0;110.0
Apartamento;Barra da Tijuca;3;0;1;90;3000.0;800.0;20.0
Apartamento;Copacabana;4;0;1;130;5000.0;800.0;251.0
Casa;Bento Ribeiro;1;1;0;50;1100.0;;
Apartamento;Humaitá;1;1;0;60;2200.0;816.0;100.0
Apartamento;Rio Comprido;2;0;0;64;1300.0;200.0;
Apartamento;Campo Grande;2;1;0;67;900.0;600.0;
Quitinete;Centro;1;0;0;30;750.0;400.0;25.0
Apartamento;Barra da Tijuca;2;1;1;80;3500.0;1300.0;
Apartamento;Copacabana;1;0;0;45;1700.0;316.0;71.0
Apartamento;Barra da Tijuca;3;2;2;108;4000.0;1400.0;
Apartamento;Lagoa;3;1;0;93;4000.0;1250.0;252.0
Apartamento;Flamengo;1;0;0;30;1400.0;650.0;
Apartamento;Méier;2;2;0;72;1500.0;665.0;88.0
Apartamento;Botafogo;2;0;0;40;1800.0;577.0;24.0
Apartamento;Leblon;3;2;3;274;14500.0;4600.0;1773.0
Apartamento;São Conrado;4;2;2;309;10000.0;3768.0;1132.0
Apartamento;Barra da Tijuca;3;2;3;157;5000.0;2100.0;
Apartamento;Andaraí;3;1;0;59;1200.0;350.0;24.0
Casa de Condomínio;Taquara;3;1;1;140;2200.0;150.0;
Apartamento;Leblon;4;1;1;200;11000.0;2000.0;
Casa de Vila;Méier;3;1;0;82;2300.0;;13.0
Apartamento;Barra da Tijuca;2;1;0;80;1650.0;1000.0;211.0
Apartamento;Botafogo;2;1;0;78;2700.0;988.0;133.0
Apartamento;Tauá;2;1;0;60;1300.0;200.0;200.0
Apartamento;Recreio dos Bandeirantes;2;1;1;82;2000.0;950.0;
Apartamento;Recreio dos Bandeirantes;2;1;0;150;2350.0;810.0;298.0
Apartamento;Ipanema;3;2;1;200;23000.0;2200.0;
Apartamento;Botafogo;2;0;0;60;2200.0;350.0;
Quitinete;Copacabana;1;0;0;35;1800.0;500.0;50.0
Casa de Vila;Riachuelo;2;0;0;47;1000.0;150.0;39.0
Apartamento;Ipanema;5;2;3;265;16000.0;1907.0;
Apartamento;Méier;2;1;1;81;1600.0;738.0;156.0
Apartamento;Barra da Tijuca;3;1;1;90;2500.0;1466.0;166.0
Apartamento;Barra da Tijuca;3;1;2;93;2300.0;860.0;
Apartamento;Jardim Botânico;3;1;1;180;7500.0;1783.0;45.0
Apartamento;Leblon;3;1;1;130;6700.0;1308.0;
Casa;Barra da Tijuca;5;10;5;600;20000.0;2000.0;
Apartamento;Barra da Tijuca;3;2;1;200;5500.0;1950.0;230.0
Apartamento;Ipanema;4;2;2;330;25000.0;7950.0;1675.0
Apartamento;Copacabana;3;1;1;95;3100.0;1650.0;135.0
Apartamento;Lagoa;2;1;2;125;5400.0;2700.0;400.0
Apartamento;Pedra de Guaratiba;1;0;0;40;500.0;;
Apartamento;Ipanema;2;1;2;80;10000.0;3700.0;
Quitinete;Praça da Bandeira;1;0;0;22;900.0;381.0;25.0
Casa;Gávea;3;6;2;363;15000.0;;704.0
Apartamento;Leblon;3;1;1;200;8000.0;4500.0;
Quitinete;Leblon;1;1;0;30;2350.0;560.0;620.0
Apartamento;Barra da Tijuca;4;3;4;233;10000.0;3326.0;626.0
Apartamento;Vila da Penha;2;1;0;90;1000.0;590.0;60.0
Apartamento;Vila Isabel;2;1;1;76;1600.0;800.0;
Apartamento;Tijuca;2;0;0;70;1380.0;498.0;
Apartamento;Recreio dos Bandeirantes;3;2;3;150;4000.0;1500.0;284.0
Apartamento;Copacabana;4;1;3;220;15000.0;1300.0;430.0
Apartamento;Gávea;2;1;0;67;3200.0;800.0;119.0
Casa de Condomínio;Barra da Tijuca;6;2;1;500;18000.0;2333.0;12000.0
Apartamento;Penha Circular;1;0;0;50;650.0;120.0;
Apartamento;Leblon;3;2;1;156;13000.0;1925.0;3800.0
Apartamento;Botafogo;2;0;0;84;2300.0;680.0;176.0
Apartamento;Recreio dos Bandeirantes;3;1;1;90;2500.0;1045.0;212.0
Apartamento;Recreio dos Bandeirantes;2;2;1;85;2500.0;1649.0;220.0
Apartamento;Humaitá;2;2;1;120;4700.0;1350.0;
Apartamento;Copacabana;4;2;2;389;12400.0;3825.0;1153.0
Casa de Condomínio;Recreio dos Bandeirantes;4;2;4;175;4250.0;900.0;353.0
Apartamento;Botafogo;3;1;0;88;3500.0;770.0;1200.0
Apartamento;Copacabana;3;1;1;280;5000.0;1300.0;248.0
Apartamento;São Conrado;3;2;2;250;10000.0;3900.0;1000.0
Apartamento;Barra da Tijuca;1;1;1;70;1800.0;1125.0;347.0
Apartamento;Freguesia (Jacarepaguá);2;1;1;60;1200.0;455.0;60.0
Apartamento;Copacabana;1;0;0;40;2000.0;450.0;70.0
Apartamento;Tijuca;2;0;0;83;1600.0;510.0;
Casa de Condomínio;Barra da Tijuca;4;0;4;175;4250.0;900.0;353.0
Apartamento;Laranjeiras;1;0;0;26;800.0;458.0;29.0
Apartamento;Leblon;3;2;3;300;15000.0;4500.0;1700.0
Apartamento;Irajá;2;0;0;61;1000.0;315.0;
Apartamento;Botafogo;2;1;1;79;4350.0;1100.0;
Apartamento;Jardim Guanabara;5;3;2;240;3300.0;600.0;450.0
Apartamento;Tijuca;2;1;0;67;1950.0;622.0;
Apartamento;Copacabana;3;0;0;87;2450.0;724.0;188.0
Apartamento;Flamengo;3;1;0;140;3800.0;634.0;146.0
Apartamento;Catete;2;1;2;85;3400.0;1350.0;166.0
Apartamento;Leblon;3;2;1;145;7300.0;3032.0;873.0
Apartamento;Barra da Tijuca;2;0;2;80;4500.0;;
Apartamento;Ipanema;2;1;0;60;2600.0;1200.0;82.0
Casa de Vila;Irajá;2;1;0;88;1250.0;87.0;27.0
Apartamento;Praça Seca;2;1;0;76;880.0;440.0;13.0
Apartamento;Barra da Tijuca;4;2;2;200;5500.0;2000.0;
Apartamento;Ipanema;4;2;1;230;10000.0;5050.0;1576.0
Casa;Urca;4;1;1;160;12000.0;;
Apartamento;Icaraí;4;1;0;180;4500.0;1267.0;475.0
Apartamento;Barra da Tijuca;4;2;1;180;8000.0;2400.0;667.0
Apartamento;Tijuca;3;0;0;85;2000.0;715.0;80.0
Apartamento;Copacabana;2;0;0;90;2100.0;1212.0;188.0
Apartamento;Freguesia (Jacarepaguá);2;1;1;64;2000.0;450.0;
Apartamento;Leme;1;0;1;60;2200.0;600.0;70.0
Apartamento;Barra da Tijuca;3;2;1;135;4500.0;2600.0;
Apartamento;Barra da Tijuca;3;2;1;170;4500.0;1658.0;4730.0
Apartamento;Pechincha;2;1;1;65;1250.0;600.0;82.0
Apartamento;Copacabana;2;1;0;84;2500.0;800.0;138.0
Apartamento;Flamengo;4;1;2;220;5000.0;1746.0;383.0
Apartamento;Botafogo;2;1;1;84;3500.0;1113.0;173.0
Apartamento;Barra da Tijuca;3;2;1;107;3300.0;1700.0;294.0
Apartamento;Jacarepaguá;4;2;2;112;3000.0;700.0;180.0
Apartamento;Copacabana;1;0;1;68;2000.0;658.0;24.0
Apartamento;Tijuca;2;0;1;74;2000.0;400.0;
Apartamento;Barra da Tijuca;2;2;1;74;4500.0;1290.0;
Apartamento;Recreio dos Bandeirantes;1;1;0;58;1450.0;960.0;240.0
Apartamento;Recreio dos Bandeirantes;3;2;3;305;4950.0;1200.0;600.0
Apartamento;Ipanema;2;2;2;100;4900.0;2937.0;
Apartamento;Barra da Tijuca;2;1;1;70;3000.0;750.0;150.0
Apartamento;Leblon;4;2;4;200;9500.0;2710.0;1625.0
Apartamento;Flamengo;3;1;1;350;6000.0;3700.0;720.0
Apartamento;Ipanema;3;0;1;147;5000.0;890.0;320.0
Apartamento;Freguesia (Jacarepaguá);3;2;1;105;2000.0;697.0;207.0
Apartamento;Barra da Tijuca;3;2;1;129;2300.0;1200.0;180.0
Apartamento;Barra da Tijuca;3;1;1;100;2600.0;1634.0;183.0
Apartamento;Recreio dos Bandeirantes;3;1;1;96;2500.0;850.0;150.0
Apartamento;São Cristóvão;2;0;0;70;1300.0;250.0;
Apartamento;Recreio dos Bandeirantes;3;2;1;136;2200.0;900.0;270.0
Apartamento;Botafogo;4;1;2;242;6000.0;1860.0;485.0
Apartamento;Copacabana;3;1;1;130;5500.0;1300.0;
Apartamento;Ipanema;3;2;0;130;5000.0;2258.0;424.0
Apartamento;Recreio dos Bandeirantes;3;2;2;90;1950.0;715.0;185.0
Apartamento;Leblon;2;1;1;90;3850.0;1500.0;440.0
Apartamento;Del Castilho;3;1;1;66;1500.0;590.0;
Apartamento;Barra da Tijuca;2;1;1;69;2600.0;1000.0;800.0
Apartamento;Tijuca;3;2;1;123;2500.0;1200.0;140.0
Apartamento;Copacabana;1;0;0;42;1700.0;383.0;24.0
Apartamento;Leblon;3;1;1;180;9000.0;1554.0;569.0
Apartamento;Ipanema;2;0;1;82;10000.0;900.0;1409.0
Apartamento;Barra da Tijuca;2;1;1;73;1700.0;1212.0;117.0
Apartamento;Vila Isabel;2;1;1;62;1650.0;836.0;81.0
Apartamento;Tijuca;3;0;0;66;1450.0;606.0;21.0
Apartamento;Praça Seca;3;0;0;56;1000.0;210.0;
Apartamento;Tijuca;2;1;0;68;1300.0;440.0;21.0
Apartamento;Copacabana;3;1;0;140;3100.0;1128.0;176.0
Apartamento;Copacabana;2;0;0;90;3500.0;800.0;
Apartamento;Tijuca;2;0;0;60;1500.0;520.0;20.0
Casa de Condomínio;São Conrado;5;4;3;670;18000.0;1550.0;3200.0
Casa;Campo Grande;2;0;0;45;1000.0;;
Apartamento;Del Castilho;1;0;0;55;800.0;;
Apartamento;Copacabana;4;1;2;190;6800.0;1050.0;200.0
Apartamento;Freguesia (Jacarepaguá);2;1;0;48;700.0;430.0;
Apartamento;Cachambi;2;0;0;50;900.0;286.0;
Apartamento;Ipanema;3;1;0;80;3900.0;1100.0;215.0
Apartamento;Ipanema;3;2;1;130;7200.0;1400.0;
Apartamento;Barra da Tijuca;3;2;2;85;2800.0;953.0;187.0
Apartamento;Recreio dos Bandeirantes;3;3;1;298;3500.0;1000.0;400.0
Apartamento;Leblon;3;1;1;126;6700.0;1300.0;383.0
Apartamento;Recreio dos Bandeirantes;3;3;2;230;3000.0;1320.0;500.0
Apartamento;Lagoa;3;1;1;130;5000.0;1030.0;
Apartamento;Tijuca;3;1;1;116;1900.0;1421.0;
Casa;Ipanema;1;0;1;39;3000.0;500.0;200.0
Apartamento;Taquara;2;1;0;50;850.0;520.0;
Apartamento;Laranjeiras;2;0;0;85;2000.0;814.0;122.0
Apartamento;Flamengo;2;1;1;211;4300.0;1800.0;4000.0
Apartamento;Botafogo;2;1;1;92;3600.0;750.0;80.0
Quitinete;Copacabana;1;0;0;20;1000.0;520.0;67.0
Apartamento;Copacabana;1;0;0;48;1800.0;662.0;68.0
Apartamento;São Cristóvão;1;1;0;36;1000.0;280.0;136.0
Apartamento;Gávea;3;1;1;160;7000.0;1900.0;450.0
Apartamento;Pechincha;1;1;0;52;850.0;585.0;36.0
Apartamento;Catete;3;1;1;94;4000.0;1400.0;240.0
Casa;Barra da Tijuca;5;6;4;2000;49991.0;;
Apartamento;Laranjeiras;2;0;0;85;2600.0;505.0;135.0
Casa;Gávea;4;4;0;450;14000.0;;7200.0
Apartamento;Barra da Tijuca;4;4;4;319;10800.0;2800.0;1200.0
Apartamento;Botafogo;2;1;1;120;5300.0;900.0;
Apartamento;Barra da Tijuca;2;2;1;120;6000.0;3600.0;800.0
Apartamento;Leme;3;0;0;107;3500.0;885.0;229.0
Apartamento;Ipanema;2;1;1;90;3990.0;1000.0;84.0
Casa;Madureira;2;0;0;32;1300.0;;
Apartamento;Barra da Tijuca;5;6;5;460;14000.0;2300.0;20000.0
Casa de Condomínio;Itanhangá;4;2;1;479;7400.0;1350.0;
Apartamento;Lagoa;2;1;1;95;3800.0;1800.0;300.0
Apartamento;Copacabana;1;0;0;35;2000.0;500.0;60.0
Casa;Barra da Tijuca;3;4;1;493;7500.0;2634.0;1235.0
Apartamento;Higienópolis;1;0;0;50;650.0;;
Apartamento;Lagoa;2;1;1;95;3800.0;1800.0;300.0
Apartamento;Ipanema;3;1;2;110;6000.0;1060.0;230.0
Apartamento;Barra da Tijuca;3;2;1;117;4500.0;990.0;624.0
Apartamento;Ipanema;2;2;2;100;12000.0;3000.0;500.0
Apartamento;Benfica;3;0;0;115;790.0;180.0;556.0
Apartamento;Lagoa;3;2;1;160;9500.0;1321.0;
Apartamento;Barra da Tijuca;3;0;1;135;2900.0;2000.0;
Quitinete;Catete;1;0;0;28;1200.0;430.0;24.0
Quitinete;Flamengo;1;0;0;25;1300.0;330.0;
Apartamento;Leme;3;1;1;110;5500.0;990.0;180.0
Apartamento;Copacabana;1;0;0;37;1600.0;416.0;73.0
Apartamento;Copacabana;3;0;1;120;4500.0;800.0;100.0
Apartamento;Copacabana;4;2;1;194;5000.0;1813.0;346.0
Apartamento;Tijuca;1;1;0;48;1300.0;496.0;51.0
Apartamento;Copacabana;1;1;0;43;1800.0;784.0;75.0
Apartamento;Rio Comprido;2;0;0;70;1000.0;469.0;96.0
Apartamento;Copacabana;4;0;1;180;8000.0;;
Apartamento;Leblon;3;1;1;150;5500.0;1000.0;400.0
Apartamento;Barra da Tijuca;2;1;1;95;2200.0;780.0;180.0
Apartamento;Barra da Tijuca;4;3;4;333;20000.0;4300.0;9000.0
Apartamento;Leblon;2;1;1;127;4900.0;1263.0;280.0
Apartamento;Barra da Tijuca;2;1;1;70;2100.0;753.0;
Apartamento;Copacabana;1;0;1;45;1800.0;450.0;
Apartamento;Barra da Tijuca;4;3;4;300;18000.0;2616.0;2460.0
Apartamento;Barra da Tijuca;4;2;1;180;8500.0;2000.0;600.0
Apartamento;Leblon;2;2;2;138;16500.0;2250.0;6199.0
Apartamento;Flamengo;1;0;0;33;1200.0;500.0;25.0
Apartamento;Lagoa;5;0;2;367;16000.0;2668.0;1423.0
Apartamento;Jacarepaguá;3;2;1;126;1500.0;960.0;170.0
Quitinete;Centro;1;0;0;30;900.0;500.0;115.0
Apartamento;São Conrado;3;3;3;270;14999.0;2800.0;1200.0
Apartamento;Leblon;3;2;1;170;9000.0;1700.0;300.0
Apartamento;Barra da Tijuca;4;3;2;156;6400.0;3200.0;1000.0
Apartamento;Barra da Tijuca;1;0;1;24;3300.0;;
Apartamento;Barra da Tijuca;4;3;4;229;6500.0;2800.0;530.0
Apartamento;Campo Grande;2;0;0;65;600.0;230.0;
Apartamento;Leme;3;1;1;171;7800.0;1374.0;437.0
Casa de Condomínio;Camorim;4;2;2;140;2300.0;270.0;130.0
Apartamento;Penha Circular;3;1;0;60;1100.0;;42.0
Apartamento;Recreio dos Bandeirantes;4;2;2;110;3300.0;1250.0;250.0
Apartamento;Tijuca;2;0;0;70;1700.0;222.0;25.0
Casa de Vila;Copacabana;6;0;1;250;5500.0;300.0;408.0
Apartamento;Tijuca;3;0;0;80;1400.0;825.0;23.0
Apartamento;Copacabana;3;2;1;140;4250.0;1740.0;360.0
Apartamento;Lagoa;3;0;0;130;4500.0;653.0;167.0
Apartamento;Recreio dos Bandeirantes;3;2;1;141;3800.0;1425.0;353.0
Apartamento;Leblon;5;4;5;363;30000.0;4700.0;2078.0
Apartamento;Leblon;4;2;2;228;17900.0;5000.0;8006.0
Apartamento;Rio Comprido;2;0;0;75;1200.0;460.0;30.0
Apartamento;Lagoa;4;4;2;580;12500.0;2490.0;1.0
Casa de Condomínio;Recreio dos Bandeirantes;4;2;3;230;4509.0;1623.0;3660.0
Apartamento;Cachambi;2;1;0;54;900.0;85.0;14.0
Apartamento;Barra da Tijuca;4;4;3;350;17000.0;2350.0;12440.0
Casa de Condomínio;Urca;5;3;4;346;20000.0;;
Apartamento;Leme;2;0;0;75;2700.0;878.0;
Apartamento;Lagoa;2;1;1;71;2850.0;1280.0;318.0
Apartamento;Vila Isabel;1;0;0;60;1700.0;300.0;20.0
Apartamento;Lagoa;4;4;2;401;8000.0;2211.0;1097.0
Apartamento;Tijuca;2;1;1;64;2200.0;665.0;66.0
Apartamento;Flamengo;3;0;1;89;2600.0;590.0;
Casa;Barra da Tijuca;5;3;2;412;10000.0;1050.0;
Apartamento;Freguesia (Jacarepaguá);2;0;0;48;1000.0;297.0;
Apartamento;Copacabana;2;1;1;75;3700.0;1000.0;110.0
Apartamento;Tijuca;2;1;0;58;2200.0;615.0;103.0
Apartamento;Botafogo;2;0;0;65;2300.0;470.0;79.0
Apartamento;Copacabana;4;1;2;303;7500.0;2508.0;810.0
Apartamento;Copacabana;0;0;0;33;1800.0;450.0;57.0
Apartamento;Leblon;3;1;2;135;7000.0;1562.0;3342.0
Casa de Condomínio;Barra da Tijuca;4;3;4;850;35000.0;1900.0;2300.0
Apartamento;Laranjeiras;2;1;1;95;3100.0;890.0;182.0
Apartamento;Botafogo;2;1;1;67;4000.0;1510.0;289.0
Casa de Condomínio;Barra da Tijuca;3;4;3;700;16000.0;2150.0;17000.0
Apartamento;Recreio dos Bandeirantes;3;2;1;170;2800.0;1300.0;356.0
Apartamento;Laranjeiras;2;0;0;66;2300.0;697.0;
Apartamento;Maracanã;2;0;0;70;1600.0;280.0;21.0
Apartamento;Taquara;3;1;0;50;1200.0;470.0;
Apartamento;Jacarepaguá;3;1;0;92;2400.0;800.0;
Apartamento;Humaitá;1;0;0;34;1600.0;320.0;67.0
Apartamento;Campo Grande;2;0;0;60;890.0;280.0;
Apartamento;Barra da Tijuca;3;2;1;100;3600.0;900.0;150.0
Casa de Condomínio;Barra da Tijuca;4;4;2;360;7900.0;990.0;670.0
Apartamento;Barra da Tijuca;3;4;3;249;22000.0;4800.0;148.0
Apartamento;Ipanema;2;1;2;140;7800.0;1175.0;
Apartamento;Ipanema;2;1;1;100;8000.0;4100.0;500.0
Apartamento;Botafogo;3;1;0;100;6050.0;1155.0;234.0
Apartamento;Leblon;1;1;1;70;4500.0;780.0;230.0
Apartamento;Centro;1;0;0;44;1600.0;619.0;18.0
Apartamento;Barra da Tijuca;2;1;1;88;2300.0;1347.0;
Apartamento;Laranjeiras;3;1;0;137;2900.0;800.0;
Casa de Condomínio;Barra da Tijuca;5;4;5;700;13491.0;2400.0;18500.0
Apartamento;Cachambi;2;0;0;45;1000.0;310.0;16.0
Apartamento;Jacarepaguá;2;1;1;69;2600.0;960.0;80.0
Apartamento;Tijuca;2;0;0;65;1500.0;270.0;20.0
Apartamento;Recreio dos Bandeirantes;3;2;1;85;1700.0;722.0;144.0
Apartamento;Tijuca;2;0;0;60;1800.0;690.0;81.0
Apartamento;Leblon;4;1;1;140;7800.0;1370.0;400.0
Apartamento;Centro;1;0;0;45;1600.0;570.0;25.0
Apartamento;Ipanema;2;0;1;82;7000.0;900.0;1409.0
Casa de Condomínio;Freguesia (Jacarepaguá);3;2;1;140;2600.0;750.0;
Apartamento;Barra da Tijuca;3;2;1;105;3000.0;1750.0;322.0
Apartamento;Barra da Tijuca;4;3;1;158;2700.0;1622.0;
Apartamento;Recreio dos Bandeirantes;2;2;1;65;1800.0;1100.0;1300.0
Apartamento;Flamengo;4;2;2;430;12000.0;3000.0;1254.0
Casa de Condomínio;Vargem Grande;3;2;1;65;1100.0;400.0;
Apartamento;Barra da Tijuca;4;3;2;182;10000.0;3800.0;11000.0
Apartamento;Copacabana;3;0;3;130;4500.0;1600.0;200.0
Apartamento;Ipanema;3;2;1;220;45000.0;3750.0;600.0
Apartamento;Encantado;2;1;0;48;1000.0;495.0;
Casa de Condomínio;Méier;3;1;1;80;1900.0;;
Apartamento;Laranjeiras;2;1;1;115;3850.0;1000.0;155.0
Apartamento;Barra da Tijuca;3;2;1;130;3500.0;1850.0;
Quitinete;Copacabana;1;0;1;40;1800.0;550.0;250.0
Apartamento;Copacabana;2;1960;0;80;1600.0;900.0;100.0
Apartamento;Barra da Tijuca;2;1;1;67;2000.0;600.0;90.0
Apartamento;Copacabana;3;1;1;273;7500.0;2032.0;6981.0
Apartamento;Urca;2;0;1;164;8000.0;1970.0;372.0
Apartamento;Centro;1;0;0;22;1050.0;280.0;24.0
Apartamento;Fátima;1;0;0;25;800.0;300.0;20.0
Apartamento;Barra da Tijuca;1;2;1;186;2500.0;1500.0;400.0
Apartamento;Méier;2;0;0;65;1100.0;681.0;
Apartamento;Jardim Guanabara;1;0;0;39;1100.0;250.0;25.0
Apartamento;Copacabana;4;2;2;389;12400.0;3825.0;1153.0
Apartamento;Botafogo;3;1;1;94;3200.0;1195.0;215.0
Apartamento;Laranjeiras;3;1;0;120;3000.0;1100.0;151.0
Apartamento;Recreio dos Bandeirantes;2;2;1;198;2600.0;1600.0;350.0
Apartamento;Humaitá;1;0;0;31;1650.0;380.0;25.0
Quitinete;Laranjeiras;1;0;0;23;1300.0;250.0;20.0
Apartamento;Barra da Tijuca;3;2;2;129;5200.0;1700.0;500.0
Apartamento;Quintino Bocaiúva;2;0;0;40;800.0;;
Quitinete;Botafogo;1;0;0;25;1350.0;445.0;
Apartamento;Recreio dos Bandeirantes;3;0;0;74;1700.0;850.0;148.0
Apartamento;Laranjeiras;3;1;1;120;3300.0;1600.0;
Apartamento;Centro;1;0;0;40;900.0;400.0;21.0
Apartamento;Recreio dos Bandeirantes;3;2;1;129;1900.0;855.0;
Apartamento;Taquara;3;1;0;48;1000.0;411.0;
Apartamento;Gávea;4;2;1;200;4000.0;3245.0;501.0
Apartamento;Copacabana;2;0;0;74;7000.0;1228.0;120.0
Apartamento;Jacarepaguá;2;1;0;50;1300.0;490.0;30.0
Apartamento;Copacabana;3;1;0;90;3800.0;1063.0;230.0
Quitinete;Copacabana;1;0;0;28;2000.0;270.0;28.0
Casa;Campo Grande;3;0;1;90;1150.0;;
Apartamento;Humaitá;2;0;0;88;2400.0;730.0;
Apartamento;Barra da Tijuca;2;1;1;78;1700.0;900.0;130.0
Apartamento;Copacabana;3;0;1;150;4500.0;1288.0;
Apartamento;Copacabana;2;1;0;112;3700.0;1137.0;
Apartamento;Botafogo;1;0;0;35;1000.0;293.0;86.0
Apartamento;Higienópolis;3;0;0;100;1200.0;180.0;21.0
Apartamento;Copacabana;4;1;1;230;7500.0;800.0;250.0
Apartamento;Península;2;1;1;80;2600.0;1351.0;
Apartamento;Leme;3;1;1;100;2200.0;1900.0;170.0
Quitinete;Santa Teresa;1;0;0;16;650.0;380.0;12.0
Apartamento;Copacabana;3;0;1;140;3900.0;1750.0;380.0
Apartamento;Flamengo;3;1;0;110;4200.0;659.0;146.0
Apartamento;Pechincha;2;1;0;70;800.0;350.0;
Apartamento;Grajaú;3;0;0;80;1600.0;600.0;24.0
Apartamento;Barra da Tijuca;4;2;1;140;5400.0;1090.0;600.0
Apartamento;Copacabana;2;1;2;300;12000.0;;
Apartamento;Engenho de Dentro;2;1;0;81;1250.0;599.0;13.0
Casa;Itanhangá;4;2;1;450;8000.0;;937.0
Apartamento;Pechincha;2;1;1;60;1300.0;482.0;
Apartamento;Vila Isabel;3;2;1;180;2500.0;850.0;3200.0
Apartamento;Botafogo;2;1;1;80;3200.0;630.0;175.0
Apartamento;Barra da Tijuca;3;2;1;110;3200.0;1369.0;397.0
Apartamento;Lins de Vasconcelos;2;1;1;100;1000.0;668.0;67.0
Apartamento;Barra da Tijuca;2;2;1;174;2200.0;1800.0;
Casa de Vila;Vila Isabel;2;0;0;45;1600.0;;
Apartamento;Ipanema;3;1;1;150;10000.0;2000.0;535.0
Apartamento;Tijuca;3;0;0;120;1600.0;;
Apartamento;Campo Grande;2;0;0;55;700.0;330.0;
Apartamento;Laranjeiras;3;0;0;111;2500.0;767.0;
Apartamento;Recreio dos Bandeirantes;2;1;1;72;1500.0;730.0;70.0
Apartamento;Copacabana;1;0;0;28;1200.0;424.0;55.0
Apartamento;Laranjeiras;3;1;1;102;3000.0;870.0;
Apartamento;Ipanema;4;2;1;220;9500.0;3700.0;923.0
Apartamento;São Conrado;3;2;1;129;4000.0;1917.0;455.0
Apartamento;Lagoa;4;1;4;300;23000.0;3500.0;2100.0
Apartamento;Copacabana;3;1;1;135;5000.0;1220.0;297.0
Apartamento;Centro;1;0;0;21;830.0;355.0;24.0
Apartamento;Leblon;2;0;0;68;2900.0;686.0;1205.0
Apartamento;Copacabana;2;0;0;101;5000.0;736.0;170.0
Apartamento;Barra da Tijuca;3;4;2;200;15000.0;2800.0;
Apartamento;Copacabana;1;0;0;35;1250.0;592.0;56.0
Apartamento;Copacabana;4;1;0;320;5000.0;1950.0;450.0
Apartamento;Botafogo;2;0;0;73;2400.0;460.0;46.0
Apartamento;Recreio dos Bandeirantes;3;3;2;300;2400.0;872.0;395.0
Apartamento;Vila da Penha;1;0;0;30;800.0;;
Apartamento;Santa Teresa;1;0;0;25;1500.0;650.0;90.0
Apartamento;Ipanema;3;1;1;115;4800.0;1600.0;171.0
Apartamento;Tijuca;2;0;0;70;1800.0;220.0;
Apartamento;Botafogo;3;1;2;85;4230.0;1130.0;260.0
Apartamento;Barra da Tijuca;3;2;1;165;4500.0;903.0;5880.0
Quitinete;Centro;1;0;0;31;850.0;362.0;25.0
Apartamento;Portuguesa;2;1;0;48;1100.0;336.0;
